metric,metric_group,metric_direction,model,seed,value_10m,value_25m,value_50m,delta_25m_minus_10m,delta_50m_minus_25m,delta_50m_minus_10m,relative_50m_vs_10m_percent,slope_per_log10_token,monotone_decreasing,monotone_increasing
mtp_auxiliary_head_count,mtp,descriptive_only,mtp_121m,10007,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,mtp_121m,11213,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,mtp_121m,12721,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,moe_220m,1337,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,moe_220m,2027,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,moe_220m,31415,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,moe_220m,4441,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,moe_220m,5501,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,moe_220m,6173,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,moe_220m,8191,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,moe_220m,10007,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,moe_220m,11213,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,moe_220m,12721,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,mla_moe_220m,1337,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,mla_moe_220m,2027,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,mla_moe_220m,31415,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,mla_moe_220m,4441,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,mla_moe_220m,5501,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,mla_moe_220m,6173,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,mla_moe_220m,8191,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,mla_moe_220m,10007,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,mla_moe_220m,11213,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,mla_moe_220m,12721,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,v3_routing_220m,1337,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,v3_routing_220m,2027,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,v3_routing_220m,31415,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,v3_routing_220m,4441,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,v3_routing_220m,5501,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,v3_routing_220m,6173,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,v3_routing_220m,8191,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,v3_routing_220m,10007,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,v3_routing_220m,11213,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_auxiliary_head_count,mtp,descriptive_only,v3_routing_220m,12721,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss,mtp,descriptive_only,mtp_121m,1337,6.845534324645996,6.511979579925537,6.568593978881836,-0.333554744720459,0.05661439895629883,-0.27694034576416016,-4.045562152352243,-0.4193230181281118,False,False
mtp_loss,mtp,descriptive_only,mtp_121m,2027,6.491232872009277,6.633265495300293,6.64189338684082,0.14203262329101562,0.008627891540527344,0.15066051483154297,2.320984592637299,0.22293862307692966,False,True
mtp_loss,mtp,descriptive_only,mtp_121m,31415,6.779456615447998,6.623923301696777,6.741343975067139,-0.1555333137512207,0.11742067337036133,-0.038112640380859375,-0.5621783948585801,-0.07211240260548712,False,False
mtp_loss,mtp,descriptive_only,mtp_121m,4441,6.823845863342285,6.803649425506592,6.878473281860352,-0.02019643783569336,0.07482385635375977,0.054627418518066406,0.8005371107739262,0.07141386652104033,False,False
mtp_loss,mtp,descriptive_only,mtp_121m,5501,6.734619140625,6.480172634124756,6.69193172454834,-0.25444650650024414,0.21175909042358398,-0.042687416076660156,-0.6338504848649629,-0.09131212394365856,False,False
mtp_loss,mtp,descriptive_only,mtp_121m,6173,6.866183280944824,6.4526262283325195,6.502943992614746,-0.4135570526123047,0.05031776428222656,-0.3632392883300781,-5.2902649618769635,-0.5468451653749924,False,False
mtp_loss,mtp,descriptive_only,mtp_121m,8191,6.857028007507324,6.770107746124268,6.370852470397949,-0.08692026138305664,-0.39925527572631836,-0.486175537109375,-7.090178668908633,-0.6706114277938566,True,False
mtp_loss,mtp,descriptive_only,mtp_121m,10007,6.765804767608643,6.792634010314941,6.365375518798828,0.026829242706298828,-0.4272584915161133,-0.40042924880981445,-5.9184274829636445,-0.5394043174517245,False,False
mtp_loss,mtp,descriptive_only,mtp_121m,11213,6.822765350341797,6.496506690979004,6.7850494384765625,-0.32625865936279297,0.2885427474975586,-0.037715911865234375,-0.5527950900926841,-0.09400733724078968,False,False
mtp_loss,mtp,descriptive_only,mtp_121m,12721,6.550488471984863,6.556683540344238,6.6103010177612305,0.006195068359375,0.05361747741699219,0.05981254577636719,0.9131005425347064,0.0819119920613767,False,True
mtp_loss_weight,mtp,descriptive_only,dense_121m,1337,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,dense_121m,2027,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,dense_121m,31415,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,dense_121m,4441,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,dense_121m,5501,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,dense_121m,6173,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,dense_121m,8191,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,dense_121m,10007,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,dense_121m,11213,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,dense_121m,12721,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mla_121m,1337,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mla_121m,2027,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mla_121m,31415,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mla_121m,4441,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mla_121m,5501,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mla_121m,6173,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mla_121m,8191,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mla_121m,10007,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mla_121m,11213,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mla_121m,12721,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mtp_121m,1337,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mtp_121m,2027,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mtp_121m,31415,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mtp_121m,4441,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mtp_121m,5501,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mtp_121m,6173,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mtp_121m,8191,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mtp_121m,10007,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mtp_121m,11213,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mtp_121m,12721,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,moe_220m,1337,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,moe_220m,2027,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,moe_220m,31415,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,moe_220m,4441,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,moe_220m,5501,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,moe_220m,6173,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,moe_220m,8191,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,moe_220m,10007,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,moe_220m,11213,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,moe_220m,12721,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mla_moe_220m,1337,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mla_moe_220m,2027,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mla_moe_220m,31415,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mla_moe_220m,4441,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mla_moe_220m,5501,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mla_moe_220m,6173,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mla_moe_220m,8191,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mla_moe_220m,10007,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mla_moe_220m,11213,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,mla_moe_220m,12721,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,v3_routing_220m,1337,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,v3_routing_220m,2027,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,v3_routing_220m,31415,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,v3_routing_220m,4441,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,v3_routing_220m,5501,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,v3_routing_220m,6173,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,v3_routing_220m,8191,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,v3_routing_220m,10007,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,v3_routing_220m,11213,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
mtp_loss_weight,mtp,descriptive_only,v3_routing_220m,12721,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,dense_121m,1337,3090290688.0,3090290688.0,3090290688.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,dense_121m,2027,3090290688.0,3090290688.0,3090290688.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,dense_121m,31415,3090290688.0,3090290688.0,3090290688.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,dense_121m,4441,3090290688.0,3090290688.0,3090290688.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,dense_121m,5501,3090290688.0,3090290688.0,3090290688.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,dense_121m,6173,3090290688.0,3090290688.0,3090290688.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,dense_121m,8191,3090290688.0,3090290688.0,3090290688.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,dense_121m,10007,3090290688.0,3090290688.0,3090290688.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,dense_121m,11213,3090290688.0,3090290688.0,3090290688.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,dense_121m,12721,3090290688.0,3090290688.0,3090290688.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mla_121m,1337,3553236992.0,3553236992.0,3553236992.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mla_121m,2027,3553236992.0,3553236992.0,3553236992.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mla_121m,31415,3553236992.0,3553236992.0,3553236992.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mla_121m,4441,3553236992.0,3553236992.0,3553236992.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mla_121m,5501,3553236992.0,3553236992.0,3553236992.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mla_121m,6173,3553236992.0,3553236992.0,3553236992.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mla_121m,8191,3553236992.0,3553236992.0,3553236992.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mla_121m,10007,3553236992.0,3553236992.0,3553236992.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mla_121m,11213,3553236992.0,3553236992.0,3553236992.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mla_121m,12721,3553236992.0,3553236992.0,3553236992.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mtp_121m,1337,3488620032.0,3488620032.0,3488620032.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mtp_121m,2027,3488620032.0,3488620032.0,3488620032.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mtp_121m,31415,3488620032.0,3488620032.0,3488620032.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mtp_121m,4441,3488620032.0,3488620032.0,3488620032.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mtp_121m,5501,3488620032.0,3488620032.0,3488620032.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mtp_121m,6173,3488620032.0,3488620032.0,3488620032.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mtp_121m,8191,3488620032.0,3488620032.0,3488620032.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mtp_121m,10007,3488620032.0,3488620032.0,3488620032.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mtp_121m,11213,3488620032.0,3488620032.0,3488620032.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mtp_121m,12721,3488620032.0,3488620032.0,3488620032.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,moe_220m,1337,4654879744.0,4654879744.0,4654879744.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,moe_220m,2027,4654347264.0,4654347264.0,4654347264.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,moe_220m,31415,4655413248.0,4655413248.0,4655413248.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,moe_220m,4441,4660452352.0,4660452352.0,4660452352.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,moe_220m,5501,4659177472.0,4659177472.0,4659177472.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,moe_220m,6173,4653139968.0,4653139968.0,4653139968.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,moe_220m,8191,4651116544.0,4651116544.0,4651116544.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,moe_220m,10007,4661227520.0,4661227520.0,4661227520.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,moe_220m,11213,4655453184.0,4655453184.0,4655456256.0,0.0,3072.0,3072.0,6.598713118967539e-05,4165.229582504814,False,True
peak_memory_bytes,efficiency,lower_is_better,moe_220m,12721,4656500736.0,4656500736.0,4656500736.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mla_moe_220m,1337,4995514368.0,4995514368.0,4995514368.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mla_moe_220m,2027,4985453568.0,4985453568.0,4985453568.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mla_moe_220m,31415,4985416704.0,4985416704.0,4985416704.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mla_moe_220m,4441,4984298496.0,4984298496.0,4984298496.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mla_moe_220m,5501,4984268800.0,4984268800.0,4984268800.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mla_moe_220m,6173,4987759616.0,4987759616.0,4987759616.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mla_moe_220m,8191,4992602112.0,4992602112.0,4992602112.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mla_moe_220m,10007,4983399424.0,4983399424.0,4983399424.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mla_moe_220m,11213,4985872384.0,4985872384.0,4985872384.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,mla_moe_220m,12721,4983198720.0,4983198720.0,4983198720.0,0.0,0.0,0.0,0.0,0.0,True,True
peak_memory_bytes,efficiency,lower_is_better,v3_routing_220m,1337,4655881216.0,4655881216.0,4655881216.0,0.0,0.0,0.0,0.0,0.0,True,True
